Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population (% of total population),SP.RUR.TOTL.ZS,50.8637520198462,50.0461625916338,49.2157220838836,48.3824595858961,47.5443167051041,46.7635398500038,45.9831167415567,45.2036685540065,44.4234524117709,43.6478014188612,42.877266626021,42.1150133626803,41.3631611389463,40.6342232537193,39.9105715392091,39.1868467022415,38.4667600588226,37.7459045227682,37.0269650448534,36.314684797361,35.6120846266519,34.9481802327989,34.3113928192305,33.6917667512925,33.0769139040092,32.466486678422,31.8692831651776,31.2822424514361,30.701932705125,30.1313181453819,29.5723651807272,29.0386521036336,28.5247355532526,28.0236300438734,27.516389134728,27.0144643587341,26.5357386799303,26.0488444666982,25.5680507088183,25.1041564413159,24.6452423663369,24.2786914406742,23.9423318413519,23.6131114145778,23.2959843911517,22.9837808269965,22.6743831616717,22.3688919096236,22.0702009724104,21.7791263142833,21.4957280587688,21.2078299181654,20.928762901272,20.6550880296556,20.3836433960127,20.1152780980176,19.8519691456709,19.5960600503858,19.3523088289679,19.1098036294008,18.8616405328911,18.6152004971759,18.3668609036933,18.1159946037194
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.6703394897055,55.2284004177786,55.681348114093,56.1244355365609,56.6234292456554,57.025246704786,57.4471253325661,57.8393582964375,58.2224947439328,58.5760253555863,58.6390048283734,59.470362666438,59.8371349403843,60.3891607523819,60.8120439607651,61.3503588183034,61.5836100666853,62.161060179022,62.5393033371747,62.8967521787235,63.3336526734198,63.8385701393006,64.1806560315134,64.7478755240501,65.1726407062501,65.5046498651311,66.1127831799348,66.5469153031525,66.9685696555901,67.3185160817409,67.6135615180279,67.9798975597641,68.3190794725011,68.6545466578165,69.0417654653447,69.3571755430161,69.7364509291967,70.0999813329438,70.3535533936264,70.7626475269266,71.0805248890518,71.339793969471,71.695501369337,71.8827037581439,72.2110747045369,72.5904555105089,72.8030635076974,72.9463464973893,73.1722325417831,73.3805357741687,73.2690817448607,73.7657830325408,73.9965865370974,74.2507515890936,74.4606271502444,74.5221420460803,74.4890300491822,74.6563796984316,74.7775148407287,74.9728405763696,72.9299286815939,72.0773193689861,73.6438104178462,..
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.94358875314054,5.93375567897721,5.91526475234042,5.88261389905415,5.82695297391108,5.74764350412571,5.6596618667908,5.55828472260966,5.4491827627991,5.35515486567686,5.25936461297668,5.15891502313152,5.05960143110448,4.96274424363986,4.84758178147106,4.74742687874152,4.65542184914294,4.56288677549702,4.47356015760987,4.36512577396365,4.25768734037886,4.15679952625755,4.05395435102149,3.95044509675972,3.8529373748587,3.7577972897122,3.66253414142053,3.56778980230379,3.47232912425207,3.39255538004558,3.31178411053561,3.23571193923941,3.15845737272251,3.09874662710853,3.03279261652683,2.96834011529306,2.89519470783721,2.82633202044591,2.76341987359023,2.70267525682927,2.63754804531837,2.57232996633911,2.50823596394651,2.44556326242374,2.40895895472757,2.37182133101134,2.32927194726889,2.28742602280579,2.25066989772614,2.22634498276034,2.20247981380001,2.18173462044254,2.14971957109013,2.12329966311302,2.10527199073211,2.08094264823214,2.02978602005457,2.01041530885858,1.9828686764559,1.93413452546797,1.89463415224408,1.86393202063957,1.84609326283301,..
Least developed countries: UN classification,LDC,Population growth (annual %),SP.POP.GROW,..,2.42931106479216,2.47661812351787,2.48966513343866,2.52396071672445,2.55608627108732,2.55254160466501,2.58570390880696,2.62685699411018,2.61461563490167,2.51640994442741,2.23110520454559,2.27951348025346,2.55040974147663,2.57373563566449,2.48125554072547,2.38091404683935,2.40337602656547,2.57779181645044,2.64800977227411,2.35499998184289,2.2298719796614,2.52731584206374,2.71653230845361,2.72445978265894,2.68472924624858,2.60404512116421,2.57341719913255,2.5081903714691,2.51566617388706,2.4919630663901,2.44591882383629,2.68178784571131,2.83842245950218,2.69109772845128,2.58377083765207,2.53433110480982,2.47395328095779,2.46854057420632,2.50030390241658,2.43927787190148,2.42837225261803,2.59874357072664,2.61555228927553,2.49648693340549,2.47612191864452,2.44911826741235,2.35785420829716,2.33086866906717,2.37012399813122,2.40643877779397,2.44588644341408,2.45913436199029,2.45871031193387,2.45548173089773,2.42534567365078,2.45286105722735,2.46445952822789,2.42345072504047,2.41455321988791,2.43882133266658,2.40641521043837,2.33037193931351,2.3078836943783
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,9.67148758473231,9.91667989193629,10.1833034083602,10.4650871357255,10.7610013612155,11.0684832828291,11.3880670690055,11.7402836056044,12.1056695459423,12.4864866535407,12.8663554979564,13.2898787431658,13.7372269994439,14.1722328062924,14.6073958510469,14.5618022572427,15.0392689691306,15.5291709832883,16.0409117961235,16.5472845980994,17.1240842844564,17.6256270655646,17.967758607673,18.3514733967613,18.7822673967791,19.238715757362,19.7011697075191,20.1652243965518,20.6294489971004,21.0713066585114,21.5024017188452,21.8884955687694,22.2556301805736,22.6277024657627,23.0052997389492,23.3558974462246,23.6599160700573,23.9846392574386,24.3223321853046,24.6590581040272,25.003055638381,25.4009263967713,25.8205379598705,26.2478520052547,26.6793297719583,27.1288251513011,27.573295197822,27.9757888417421,28.4670024713476,28.9621780192471,29.4648843348084,29.9739776165333,30.4737403605214,30.9803731309695,31.4969588463575,32.0226958582054,32.5575309699997,33.0977688989273,33.6380934082925,34.1777577485565,34.7185369365706,35.2632134974794,35.8162533886236,36.3768194588582
Least developed countries: UN classification,LDC,Rural population (% of total population),SP.RUR.TOTL.ZS,90.3285124152677,90.0833201080637,89.8166965916398,89.5349128642745,89.2389986387845,88.9315167171709,88.6119329309945,88.2597163943957,87.8943304540577,87.5135133464593,87.1336445020437,86.7101212568342,86.2627730005561,85.8277671937076,85.3926041489531,85.4381977427573,84.9607310308694,84.4708290167117,83.9590882038764,83.4527154019006,82.8759157155436,82.3743729344354,82.032241392327,81.6485266032387,81.2177326032209,80.761284242638,80.2988302924809,79.8347756034482,79.3705510028996,78.9286933414886,78.4975982811549,78.1115044312306,77.7443698194265,77.3722975342373,76.9947002610508,76.6441025537754,76.3400839299427,76.0153607425614,75.6776678146954,75.3409418959728,74.996944361619,74.5990736032287,74.1794620401294,73.7521479947453,73.3206702280417,72.8711748486989,72.426704802178,72.0242111582579,71.5329975286523,71.0378219807529,70.5351156651915,70.0260223834667,69.5262596394786,69.0196268690305,68.5030411536425,67.9773041417946,67.4424690300003,66.9022311010727,66.3619065917076,65.8222422514435,65.2814630634294,64.7367865025206,64.1837466113763,63.6231805411418
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.2285136154435,41.6583177753994,42.1580823944676,42.2815424957511,43.0082730267692,42.9790112702398,43.3622872671356,43.9614046289789,44.3237638397546,44.5658902759633,43.2434067560659,40.0573647659068,45.0468288046511,45.6292498842357,45.5668846352835,45.4810004110952,46.1002142345006,46.8177411640348,47.1366906122661,47.6237248448008,48.0872917292032,48.4198517778921,48.7066348087474,47.9790769310483,48.0475989614102,48.4175603032548,49.0606534438344,49.6264412425182,49.4412324341319,50.4419533829523,50.6966756701623,50.4139196650487,51.0674694155414,51.6132147408477,52.2926657309522,52.7998045745275,52.9478056074757,53.6545793598588,53.9539395052909,55.1979955096418,55.7872822922983,56.2672144694918,56.7416950115795,57.3243001674602,57.8039970952578,58.3401167947529,58.9385541914814,59.3677791564092,59.5070406180055,60.4993887916016,60.9600560994841,61.6801150186652,62.2548890262786,62.698315149659,63.1179088919416,63.4904325810368,64.0145221546141,64.4095962549102,64.8137975348856,65.1510049897917,64.6297215434214,64.2104904857691,64.9225785824994,..
Least developed countries: UN classification,LDC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.6407354414286,6.66245997249842,6.68247966694882,6.6876358964886,6.69974361252753,6.70811192538698,6.71620533622135,6.73202053849864,6.7410973170917,6.74676878464934,6.75987498555157,6.76553173638266,6.7637618180228,6.74164121088067,6.72207922969412,6.69633086602548,6.67128577986156,6.64446822161395,6.63871733313049,6.63684597718066,6.62090753828609,6.59147820348813,6.55315214969162,6.49964954735617,6.45108515853011,6.38289439830969,6.29920867364744,6.21575196016259,6.12266978703458,6.04947798510105,5.96575739685244,5.87283102622697,5.78721110482283,5.71062195454657,5.64701100574763,5.56534787399257,5.48557052706446,5.43145015694473,5.35365483013308,5.2829688980979,5.21349789446523,5.15184488885786,5.09597827395612,5.03224207164082,4.96632965582403,4.89884561779986,4.83766102942204,4.77570101638513,4.71037776704198,4.64668339617381,4.57487103809411,4.50380911033191,4.43287270229153,4.37800440607107,4.32230269382638,4.2706079819354,4.2232158295323,4.16689359302391,4.12449027724853,4.0856623183665,4.03595188175718,3.98568769667039,3.9321908261276,..
Low & middle income,LMY,Population growth (annual %),SP.POP.GROW,..,1.39267542981393,1.99048546367968,2.51081888484188,2.46874451385601,2.4544419400536,2.55059929859793,2.48617185007107,2.506238090203,2.54340645110851,2.52977300873238,2.48347570505587,2.39512769656152,2.3756792647272,2.30672873047217,2.20257212412329,2.13293216847738,2.07997875592214,2.07546359618715,2.08601863358457,2.0704887647516,2.09084131203521,2.15743358295062,2.1390168034898,2.08719551769224,2.08841778168041,2.10947935056187,2.12437178218504,2.09793425947802,2.0493765732032,2.06898252002009,1.95506187769337,1.88277834464029,1.83583243627641,1.79181797991255,1.75182144962629,1.72722507009073,1.69352889166328,1.65204914761152,1.60802616004472,1.5775040006081,1.55540663375255,1.52625640427944,1.49067881719699,1.4655433929413,1.44298673612826,1.41161435738515,1.37460128689855,1.37286467138698,1.37647842615853,1.38222722446332,1.40056130200898,1.40943296116436,1.39531001689926,1.37158865601239,1.34047834197008,1.31891288431159,1.31258132279963,1.27709832503187,1.23545976208391,1.17398324313918,1.07783873678066,0.920774600957117,1.00781544161266
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.5716123016636,22.0402886299881,22.4981744263524,22.9363251328864,23.3825555794622,23.5978764708522,23.8202436331843,24.059043543768,24.3027377990533,24.546627794964,24.7893345534308,25.0444238361017,25.3337185220227,25.6562002438384,26.0172129384914,26.3299884410167,26.6967940627469,27.067679595005,27.5292795577152,28.0856901392275,28.6619803028863,29.2482631033183,29.7943947522867,30.2999241721649,30.8200886861913,31.3426099236234,31.8644776950016,32.3814358281649,32.8961452017316,33.4032983514424,33.9274300833463,34.4343842931681,34.9336394929561,35.429793947258,35.9281477155521,36.4226501927017,36.9124824832405,37.4084729775994,37.9094413611122,38.4106412467978,38.9215394891847,39.4839273935596,40.0873425964839,40.6927370319033,41.3052454636381,41.92297691105,42.5299225662135,43.1223207083224,43.7294587510351,44.3342614791972,44.9356544853501,45.5079477042989,46.0695732733411,46.6383819409108,47.2139925063226,47.7939738104841,48.3657394339716,48.9331576646829,49.4957239583155,50.0491543907345,50.5872961501926,51.1148990417248,51.6232121969874,52.1330986155007
Low & middle income,LMY,Rural population (% of total population),SP.RUR.TOTL.ZS,78.4283876983364,77.9597113700119,77.5018255736476,77.0636748671136,76.6174444205378,76.4021235291478,76.1797563668157,75.940956456232,75.6972622009467,75.453372205036,75.2106654465692,74.9555761638983,74.6662814779773,74.3437997561616,73.9827870615086,73.6700115589833,73.3032059372532,72.932320404995,72.4707204422848,71.9143098607725,71.3380196971137,70.7517368966817,70.2056052477133,69.7000758278351,69.1799113138087,68.6573900763766,68.1355223049984,67.6185641718351,67.1038547982684,66.5967016485576,66.0725699166537,65.5656157068318,65.0663605070439,64.570206052742,64.0718522844479,63.5773498072983,63.0875175167595,62.5915270224006,62.0905586388878,61.5893587532022,61.0784605108153,60.5160726064404,59.9126574035161,59.3072629680967,58.6947545363619,58.07702308895,57.4700774337865,56.8776792916776,56.2705412489649,55.6657385208028,55.0643455146499,54.4920522957011,53.9304267266589,53.3616180590892,52.7860074936774,52.2060261895159,51.6342605660284,51.0668423353171,50.5042760416845,49.9508456092655,49.4127038498074,48.8851009582752,48.3767878030126,47.8669013844994
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,43.4150624927505,46.041429081929,49.5014670879052,49.9461876720327,50.5038746917123,50.3068381400126,51.0218323736,51.5885361070511,52.3131146209845,52.8067282447341,53.1359399689285,53.2584052161705,54.3834496766665,55.0702192725082,55.5747369325041,56.1715661947235,56.770972311121,57.3717877316786,57.8551196828169,58.375708208794,58.8547553679793,59.2809535880047,59.6929637706608,60.037412450994,60.421656282245,60.7935605137836,61.2272964437746,61.5934826162292,61.8266958523153,62.2548244846633,62.4802137104256,62.6677827130554,63.0244058643125,63.3364338504677,63.6247050394756,63.8698863751778,64.1084158596298,64.4621335584843,64.7777100608117,65.1683521711044,65.5276938431301,65.9321812549058,66.2680845147817,66.6085795652646,66.8346393807025,67.2423648404966,67.6184986630536,67.8839073410554,68.0658848624492,68.4863451105969,68.7907938804969,69.1477290073202,69.4698193985264,69.7932388843787,70.128150740301,70.4162036569678,70.6978394514758,70.9271487311159,71.2136725409061,71.4132799918996,70.7470227263572,69.7240843829629,70.3955870414692,..
Low & middle income,LMY,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.50531924337194,5.32949077885423,6.01758118798107,6.44330633716306,6.18340129460792,6.14261748620682,6.02629059841543,5.85011546040663,6.02793016255724,5.89600999328963,5.83832884084654,5.63391773633378,5.46806924937125,5.30208145017207,5.08158292839937,4.84753787203961,4.70670644409862,4.53410077158809,4.44208371364107,4.40356244821165,4.36032714986219,4.32543878992394,4.33308825324227,4.15856406692914,4.12279034867284,4.06494041206522,4.0390479997994,3.98975989743889,3.85967801855441,3.7934121070951,3.73344518244982,3.50556124834962,3.40095979944385,3.32282083544903,3.25371987911174,3.19166962277441,3.12991676601035,3.07517044649534,3.02743604882078,2.99172440971628,2.99101277572839,2.94638008657073,2.91005422594895,2.87420040348989,2.857297353913,2.8328052731613,2.81151202330483,2.79941884366502,2.79201957193561,2.77636638324975,2.74461145284252,2.71941713273411,2.73166461292423,2.69231662067141,2.6777397798746,2.64093118837675,2.6442971539513,2.62504843188327,2.55463672351762,2.51544787470118,2.44835279259378,2.41289017545998,2.40504580238969,..
Low income,LIC,Population growth (annual %),SP.POP.GROW,..,2.33620717886507,2.374211937589,2.40951558431331,2.47214701778154,2.52251435012307,2.534039908488,2.59707630760518,2.65715099752796,2.64832093199901,2.65214855005365,2.64038975357512,2.57683130966142,2.58644632087722,2.65057514186444,2.65025595969266,2.6346256694395,2.5528562999076,2.72330936184395,2.78058323506143,2.20985805683105,1.91741472303156,2.35146515836522,2.63562171862932,2.67693400435031,2.6755927761332,2.59357009747923,2.61304300666258,2.57189124725585,2.63265769394181,2.55294504860683,2.54325121435429,3.00369646735813,3.17245640237425,2.91555417886222,2.88192055109515,2.95638313161454,2.83485948888176,2.75054912599946,2.79251921399086,2.68760727578842,2.70020649593926,3.01523835021511,3.07356638676532,2.91015594388561,2.9188562478256,3.03842991287549,3.00842369704479,2.90611875328099,2.89415265368105,2.87714759210544,2.85948025161009,2.75853899373304,2.56167865376268,2.50372746788227,2.54900008366357,2.66423730643872,2.7210654179362,2.75577076086282,2.83572595989689,2.82051086331371,2.72787210660275,2.69652052454236,2.73630087129024
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.4497209084736,13.7889186982731,14.1360056612796,14.5013679954356,14.8771561406146,15.2627927037426,15.6639293909508,16.0833172091934,16.5747537056081,17.1292599727924,17.6761651130224,18.0229241669289,18.3846338122039,18.7345099990468,19.0415328981864,19.3431033074046,19.5969639210251,19.8600246000139,20.1298214465312,20.4024488720967,20.7105916839959,21.0287512597687,21.3193009619502,21.6489727326122,22.0399680012237,22.4683949341914,22.8994279924674,23.3209870742577,23.7373956766387,24.1334493573702,24.5054733581637,24.8177184282554,25.1302249370267,25.4621696231021,25.7970982032578,26.090222375553,26.2775443428599,26.4988250940316,26.7417322979708,26.9825919708523,27.2322857428046,27.4882989248433,27.7267577470361,27.9503437632626,28.1902294515317,28.4594948070864,28.7541685175966,28.9964689148547,29.3527228576366,29.687244144617,30.0406515548121,30.3355387322062,30.5917986570125,30.8276679434555,31.0816613014209,31.4399247487518,31.8382350835973,32.2565136562569,32.6880698383685,33.1343404628313,33.585407365205,34.0440447448933,34.522175733485,35.0201264254368
Low income,LIC,Rural population (% of total population),SP.RUR.TOTL.ZS,86.5502790915264,86.2110813017269,85.8639943387205,85.4986320045644,85.1228438593854,84.7372072962574,84.3360706090492,83.9166827908066,83.4252462943919,82.8707400272076,82.3238348869776,81.9770758330711,81.6153661877961,81.2654900009532,80.9584671018136,80.6568966925954,80.4030360789749,80.1399753999861,79.8701785534688,79.5975511279033,79.2894083160041,78.9712487402313,78.6806990380498,78.3510272673878,77.9600319987763,77.5316050658086,77.1005720075326,76.6790129257423,76.2626043233613,75.8665506426298,75.4945266418363,75.1822815717446,74.8697750629733,74.5378303768979,74.2029017967422,73.909777624447,73.7224556571401,73.5011749059684,73.2582677020292,73.0174080291477,72.7677142571954,72.5117010751567,72.2732422529639,72.0496562367374,71.8097705484683,71.5405051929136,71.2458314824034,71.0035310851453,70.6472771423634,70.312755855383,69.9593484451879,69.6644612677938,69.4082013429876,69.1723320565444,68.9183386985791,68.5600752512482,68.1617649164027,67.7434863437431,67.3119301616316,66.8656595371687,66.4145926347951,65.9559552551067,65.477824266515,64.9798735745632
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.0851215707504,41.4330837367273,41.7726093555819,41.9265192185862,42.5799316247793,42.6401453375423,42.4741266144862,43.2364672481411,43.6183450017368,43.9143156959077,44.2492874650211,44.7311532140359,44.5280397194598,45.2732547762422,45.3643685143573,45.6469308243999,46.357580654502,46.6898336154307,46.9183007620023,47.3590880904049,47.7053385022583,47.9326268966296,48.0201063285463,46.7442931865543,46.5626775836,46.962442941163,47.8042486156934,48.5199868274783,48.0554201251927,49.644790834877,49.6963466317581,49.6936529879089,49.5935825975985,50.4078040474697,51.1268869833867,50.853191615585,50.9798901182202,51.441184850251,51.0085656010404,52.2381669465113,53.2148124943112,53.7294754409128,54.2138092338243,55.3095874754868,55.7937741400213,56.3924136820081,57.2477055969343,57.9288208180238,58.5034576101922,59.2191058162556,59.7251394508663,60.3049120087039,60.5578998645092,60.9283520807589,61.3116057572894,61.6995184139706,62.2142411499284,62.623713909071,62.9952039179532,63.4239909431004,62.9545325364614,62.4961095080066,63.0113103919239,..
Low income,LIC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.47203156965037,6.44916887441327,6.48219023166026,6.52151096295157,6.53066143538974,6.55077620546653,6.5939347301153,6.65882756305687,6.66912034504784,6.69091189713468,6.71036056767438,6.72006880728598,6.75217425183879,6.70506909179207,6.69448398672095,6.69501234987176,6.68521341079336,6.69523524377668,6.70682696932196,6.71626355638961,6.70653630754229,6.69394006846816,6.67001802892393,6.65925040817558,6.65352725610894,6.64451724690244,6.63198896565094,6.61042295647542,6.57211780955127,6.53450243935043,6.49588122693793,6.4575567347439,6.42196674182074,6.38810461581699,6.35207666310943,6.31394616065897,6.25220283877226,6.20328013113377,6.15114806317555,6.09987611980516,6.04324323749615,5.99172602217084,5.93383385093283,5.87133028090299,5.8105802643297,5.74629018852748,5.68448187905669,5.61600574294796,5.54896167045341,5.47998638089337,5.39455924177889,5.30945233485027,5.22710430178905,5.15586864601876,5.08639040965302,5.02239352089669,4.95723316156183,4.88808299975056,4.82612323292728,4.76624551027658,4.69590622497458,4.62459077785597,4.54881181608572,..
Lower middle income,LMC,Population growth (annual %),SP.POP.GROW,..,2.45479021263736,2.46094918846811,2.47540549190835,2.47247612718537,2.43877721409586,2.39112993164619,2.37644817283014,2.39687700406704,2.40906145366236,2.38368832041725,2.29687270036132,2.32183551831271,2.41986939618897,2.42189658258131,2.39858892461775,2.39983371315434,2.43488007087895,2.41857189970425,2.44037853411916,2.56051564285609,2.61456146629699,2.57706474037893,2.53191464206166,2.49844275009185,2.49370773351312,2.48347913932841,2.45047415658128,2.41706572087014,2.38881139309808,2.4835622288022,2.31770520813188,2.23936994197788,2.21952115380985,2.20888875157783,2.15968033024332,2.10997896421188,2.07641516850816,2.05168980747372,2.015761294784,2.01307898109798,1.99908024920492,1.93517741015378,1.87756823000544,1.84735145328756,1.79394189078903,1.74072401089586,1.70980967217913,1.67038917060221,1.65904098453018,1.69028460675639,1.68746056011648,1.63847389432948,1.62907171651707,1.61069947492771,1.54846343589459,1.52064652325508,1.50151809657355,1.46514349252259,1.42250846458572,1.40373316029658,1.33335992879391,1.24911827008741,1.29749460137516
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.2782663849453,18.4875156754959,18.7336160900896,18.985164625708,19.2429170991527,19.5044045444304,19.7679498697066,20.0440689630739,20.3274917877765,20.6153772201904,20.9086275492445,21.2440420016969,21.6332252051894,22.0182439814113,22.4140267138368,22.6711478741595,23.0987162548141,23.522750003604,23.9255313524889,24.3193095769489,24.7427143649499,25.1496658473171,25.4581350917557,25.7729237282641,26.0964699924114,26.4274412573234,26.7642879884202,27.1019604883896,27.4402238834058,27.7809081584891,28.1755462284807,28.466145603943,28.7368587357437,29.0012059784866,29.2677720433624,29.5277889631198,29.793282694839,30.0640024240263,30.3341375526221,30.6023003860271,30.8788113635085,31.2067138449723,31.5817622926004,31.9628753783418,32.348371473878,32.7430794756753,33.146526841447,33.5549430293207,33.9636786058152,34.3768018307037,34.7969159426795,35.2263140710194,35.6573717293028,36.1095151545477,36.5807453476919,37.0457855455369,37.5046437963213,37.9677198064037,38.4410354092885,38.92469992613,39.4181789375841,39.9219039074326,40.4374687064448,40.9606602965532
Lower middle income,LMC,Rural population (% of total population),SP.RUR.TOTL.ZS,81.7217336150547,81.512484324504,81.2663839099104,81.014835374292,80.7570829008473,80.4955954555696,80.2320501302935,79.9559310369261,79.6725082122235,79.3846227798096,79.0913724507555,78.7559579983031,78.3667747948106,77.9817560185887,77.5859732861633,77.3288521258405,76.9012837451859,76.477249996396,76.0744686475111,75.6806904230511,75.2572856350501,74.8503341526829,74.5418649082443,74.2270762717359,73.9035300075886,73.5725587426766,73.2357120115798,72.8980395116103,72.5597761165942,72.2190918415109,71.8244537715193,71.533854396057,71.2631412642563,70.9987940215134,70.7322279566376,70.4722110368802,70.206717305161,69.9359975759737,69.6658624473779,69.3976996139729,69.1211886364915,68.7932861550277,68.4182377073996,68.0371246216582,67.651628526122,67.2569205243247,66.853473158553,66.4450569706793,66.0363213941848,65.6231981692963,65.2030840573205,64.7736859289806,64.3426282706972,63.8904848454523,63.4192546523081,62.9542144544631,62.4953562036787,62.0322801935963,61.5589645907115,61.07530007387,60.5818210624159,60.0780960925674,59.5625312935552,59.0393397034468
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.8535312422793,46.2281144740516,46.6524125798705,46.9391379235568,47.3635230115899,46.8391128691028,47.3319820079878,47.6282549401202,48.6571053108367,49.0974969361891,49.0440951858719,48.1345506026781,50.0855737023892,50.6582671534712,51.0867788362258,51.7329007177271,52.2609898622016,52.9113402326584,53.4338307129216,53.9412101604931,54.4785391609076,54.9737017879086,55.3995718178007,55.8794021867137,56.314548198645,56.7095498115748,57.1028806229621,57.4745684438376,57.8392781335471,58.2071866669607,58.5883442599616,58.7700027010315,59.1977694741703,59.4491211676717,59.7405274646143,60.0403521107206,60.3294715861502,60.7292195601415,61.1610868280029,61.6769006682048,61.9866933996316,62.3330820419446,62.7563006575515,63.1498175855074,63.4706972018249,63.8485246802628,64.2554567189494,64.5325590363024,64.7181736200934,65.1602158255571,65.528096139244,65.9713151183569,66.3821617269785,66.7910093059145,67.2288182812778,67.6255898011124,68.0092878079906,68.3334812907,68.5763043724071,68.7796405170075,68.2446418156649,66.5328126185319,67.1969794891736,..
Lower middle income,LMC,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.23045780653982,6.21328137690707,6.25684845351736,6.26454133266586,6.26279918615051,6.23023901598556,6.18086591137403,6.14046592489759,6.09913356762249,6.04712121698049,6.00785848505838,5.96874166746973,5.91369070186651,5.85327385401092,5.78402662407546,5.69234675832533,5.63182944687937,5.54017410508694,5.46024681745986,5.39754869171908,5.35284907975989,5.28421825087351,5.21325901636482,5.1475012627123,5.07981753102841,4.98835803795717,4.92156144995353,4.8267780410017,4.73142899505079,4.63830798797053,4.5488881818046,4.45770714592792,4.36414931792149,4.26774329613667,4.17707161257096,4.08920095314947,4.00196224080993,3.92538100713313,3.84915061999895,3.78473817701391,3.74014707945366,3.69334570724599,3.62744845496868,3.54922607832516,3.48357461106032,3.41207844334349,3.34404973569953,3.29431461368822,3.24513967515731,3.2030607303063,3.14762436172119,3.09207489905032,3.0428143101172,3.00165573124539,2.93393824023797,2.90719034382659,2.87484969981231,2.81880595268301,2.79386246743814,2.74602313325907,2.70286380483782,2.67842191955249,2.65360200373368,..
Middle East & North Africa,MEA,Population growth (annual %),SP.POP.GROW,..,2.58438833288956,2.6629460536687,2.69595154527987,2.73665808259891,2.75013546663867,2.77322355430113,2.86049066543679,2.82611959832693,2.85009803151152,2.86674912256868,2.84534854318554,2.83077878941027,2.89515131822331,2.91400741294919,3.06489890790773,3.39546207917591,3.34151587603253,2.91919242299197,2.99161759201758,3.25629561286947,3.55837761602902,3.51845797509429,3.26350895503541,3.28116323461299,3.21551662386096,3.17415166128021,3.10026765903442,2.96150716706333,2.90234111964934,3.55604620002087,2.82657962269582,2.73545555904234,2.30752745522149,2.16902762467166,2.20970384782504,2.14808396981792,2.137689502661,2.10864782900867,2.08754322167542,2.08773003994465,2.07271828810578,1.90969464876973,1.87626805263244,2.00742586120907,2.13731550749519,2.30535811177926,2.39657756081817,2.41548556726895,2.37665270740897,2.22565311542333,2.02206417060997,1.98802437628373,2.09428576258807,2.09895253323971,2.04832511865654,1.90937852574984,1.77495388689637,1.7921348457981,1.74774206115254,1.42959607452869,1.29344695364449,1.46134816956757,1.52202645190572
